unicode,Codigo Corral,unicode_ant,cod_corral_ant,Cuy,Conejo,Pollo,Pato,Pavo,Ganso,Perro,Gato,Oveja,Cerdo,Vaca,Otros,Otros1,NumOtros,NumOtros1,Otras Aves,Ladrillo Pircado,Ladrillo Noble,Piedra Pircada,Piedra Noble,Sillar Pircado,Sillar Noble,Noble,Adobe,Calamina/Eternit,Madera,Malla,Plﾠstico,Cartﾢn,POtrosPte,POtros1Pte,PRLadrPcdo,PRLadrNble,PRPdraPcda,PRPdraNble,PRSillarPcdo,PRSillarNble,PRNble,PRAdobe,PRCal_Eter,PRMadera,PRMalla,PRPlastico,PRCarton,PROtros,PROtros1,PCLadrPcdo,PCLadrNble,PCPdraPcda,PCPdraNble,PCSillarPcdo,PCSillarNble,PCNble,PCAdobe,PCCal_Eter,PCMadera,PCMalla,PCPlastico,PCCarton,PCOtros,PCOtros1,TAdobePte,TCal_EterPte,TMaderaPte,TMallaPte,TPlasticoPte,TPaja_EsteraPte,TLadrilloPte,TSillarPte,TNoblePte,TCartonPte,TBasuraPte,TOtrosPte,TOtros1Pte,TRAdobe,TRCal_Eter,TRMadera,TRMalla,TRPlastico,TRPaja_Estera,TRLadrillo,TRSillar,TRNoble,TRCarton,TRBasura,TROtros,TROtros1,TCAdobe,TCal_Eter,TCMadera,TCMalla,TCPlastico,TCPaja_Estera,TCLadrillo,TCSillar,TCNoble,TCCarton,TCBasura,TCOtros,TCOtros1,LugarCorral,Hace cuanto se construyﾢ,Opcion1,Aplicaron insecticida,Hace Cuanto Aplicaron,Opcion2a,Nombre del Insecticida,OtroInsecticida,Hace cuanto limpiaron,Opcion3,Mudan Corral,Cada cuanto tiempo,Opcion4a,status,Observaciones
1.10.13A.13,C,,,0,0,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.13,D,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLOQUETA PIRCADA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.13,PERI,,,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,BLOQUETA NOBLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.130,D,,,0,0,5,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.130,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.132,A,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,LATA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.132,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.133,B,,,14,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,FIERRO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FIERRO,LATON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.133,C,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,ROCA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.133,D,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.133,E,,,0,0,0,0,0,0,0,0,0,0,0,PERICO,,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MANTA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.133,F,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.133,G,,,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MANTA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MANTA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.133,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ESTERA,BLOQUETA NOBLE /CONCRETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.134,B,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LATON,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.135,P5,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,0,,,0,,0,
1.10.13A.135,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BLOQUETA PIRCADA,BLOQUETA NOBLE,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.136,B,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,0,,,0,,0,
1.10.13A.136,P2,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,0,,,0,,0,
1.10.13A.136,PERI,,,0,0,0,0,0,0,3,0,0,0,0,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,CONCRETO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.137,C,,,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.137,PERI,,,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.138,PERI,,,0,0,0,0,0,0,2,0,0,0,0,,,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,ROCA,BLOQUETA PIRCADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo/Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.140,A,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.140,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,BLOQUETA NOBLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.141,PERI,,,0,0,0,2,0,0,5,0,0,0,0,,,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,LATA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.143,B,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,5,
1.10.13A.143,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.144,A,1.10.13A.144A,A,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.144,B,1.10.13A.144A,C,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.144,C,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.144,P1,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,5,
1.10.13A.144A,P1,1.10.13A.144,P1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,
1.10.13A.145,A,,,4,0,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,BLOQUETA PIRCADA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.145,C,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,0,,,0,,0,
1.10.13A.145,Z1,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLOQUETA NOBLE,CONCRETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CALLE,0,,,0,,,,0,,,0,,1,
1.10.13A.146,A,,,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.146,B,,,0,0,0,0,0,0,0,0,0,0,0,LORO,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.146,C,,,0,0,0,0,0,0,0,0,0,0,0,PERICO,,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.146,D,,,0,0,0,0,0,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CONCRETO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONCRETO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.146,E,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.147,F,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,147-153
1.10.13A.147,G,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo,0,,,0,,,,0,,,0,,1,147-153
1.10.13A.147,H,,,0,0,0,0,0,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BLOQUETA NOBLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,147-153
1.10.13A.147,I,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,147-153
1.10.13A.147,J,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,5,147-153
1.10.13A.147,PERI,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo/Patio,0,,,0,,,,0,,,0,,1,147-153
1.10.13A.148,A,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LATA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,5,
1.10.13A.148,PERI,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,BLOQUETA NOBLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.155,B,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.155,PERI,,,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techo/Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.158,D,,,0,0,0,0,0,0,0,0,0,0,0,PERICO,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,3,
1.10.13A.158,PERI,,,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.159,A,,,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONCRETO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONCRETO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
1.10.13A.159,C,,,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patio,0,,,0,,,,0,,,0,,1,
